
METEOCLIMAT FANTOMON (MCL), 14 Avril
VOUS POUVEZ UTILISER CES DONNEES DE TEMPERATURE A CONDITION QUE CELA NE SOIT PAS COMMERCIAL.

Fantomon, 2020. Données de http://www.meteostats.bzh/index.php. Tous droits réservés.

FORMAT DU FICHIER (DONNEE MANQUANTE: -9999):

01-06 ID: Numéro ID de la station
08-15 DATE : Date YYYYMMDD
17-21 TN   : Température Minimale de la journée en 0,1°C
23-27 Q_TN : validité de la tn (0='valide'; 9='manquant')

Voici les données de Toulouse (Numéro d'identification du lieu: 9).
ALTITUDE: 151m
LATITUDE: 43°37'24"N           LONGITUDE: 01°22'42"E

    ID,    DATE,   TN, Q_TN
     9,20080325,   81,    0
     9,20080326,   73,    0
     9,20080327,   41,    0
     9,20080328,   63,    0
     9,20080329,   35,    0
     9,20080330,   66,    0
     9,20080331,   54,    0
     9,20080401,   67,    0
     9,20080402,  117,    0
     9,20080403,   94,    0
     9,20080404,   54,    0
     9,20080405,   34,    0
     9,20080406,   65,    0
     9,20080407,    7,    0
     9,20080408,   61,    0
     9,20080409,  108,    0
     9,20080410,  131,    0
     9,20080411,   63,    0
     9,20080412,   56,    0
     9,20080413,   36,    0
     9,20080414,   70,    0
     9,20080415,   31,    0
     9,20080416,   46,    0
     9,20080417,   97,    0
     9,20080418,   47,    0
     9,20080419,   32,    0
     9,20080420,   95,    0
     9,20080421,   49,    0
     9,20080422,   91,    0
     9,20080423,   58,    0
     9,20080424,   65,    0
     9,20080425,   75,    0
     9,20080426,   74,    0
     9,20080427,  121,    0
     9,20080428,  104,    0
     9,20080429,   44,    0
     9,20080430,   80,    0
     9,20080501,   58,    0
     9,20080502,   98,    0
     9,20080503,  112,    0
     9,20080504,  118,    0
     9,20080505,  142,    0
     9,20080506,  110,    0
     9,20080507,  127,    0
     9,20080508,  138,    0
     9,20080509,  143,    0
     9,20080510,  136,    0
     9,20080511,  141,    0
     9,20080512,  105,    0
     9,20080513,   97,    0
     9,20080514,  119,    0
     9,20080515,  138,    0
     9,20080516,  111,    0
     9,20080517,  127,    0
     9,20080518,  107,    0
     9,20080519,  118,    0
     9,20080520,  125,    0
     9,20080521,  104,    0
     9,20080522,  111,    0
     9,20080523,  108,    0
     9,20080524,  154,    0
     9,20080525,  105,    0
     9,20080526,  130,    0
     9,20080527,  138,    0
     9,20080528,  106,    0
     9,20080529,  138,    0
     9,20080530,  155,    0
     9,20080531,  135,    0
     9,20080601,  157,    0
     9,20080602,  138,    0
     9,20080603,  132,    0
     9,20080604,  123,    0
     9,20080605,  105,    0
     9,20080606,  135,    0
     9,20080607,  107,    0
     9,20080608,  108,    0
     9,20080609,  131,    0
     9,20080610,  139,    0
     9,20080611,  147,    0
     9,20080612,  153,    0
     9,20080613,  125,    0
     9,20080614,  111,    0
     9,20080615,  116,    0
     9,20080616,  141,    0
     9,20080617,  147,    0
     9,20080618,  111,    0
     9,20080619,  135,    0
     9,20080620,  167,    0
     9,20080621,  185,    0
     9,20080622,  199,    0
     9,20080623,  178,    0
     9,20080624,  198,    0
     9,20080625,  189,    0
     9,20080626,  168,    0
     9,20080627,  168,    0
     9,20080628,  150,    0
     9,20080629,  165,    0
     9,20080630,  193,    0
     9,20080701,  182,    0
     9,20080702,  194,    0
     9,20080703,  145,    0
     9,20080704,  113,    0
     9,20080705,  160,    0
     9,20080706,  144,    0
     9,20080707,  151,    0
     9,20080708,  107,    0
     9,20080709,  137,    0
     9,20080710,  170,    0
     9,20080711,  196,    0
     9,20080712,  151,    0
     9,20080713,  132,    0
     9,20080714,  120,    0
     9,20080715,  118,    0
     9,20080716,  134,    0
     9,20080717,  178,    0
     9,20080718,  152,    0
     9,20080719,  146,    0
     9,20080720,  184,    0
     9,20080721,  153,    0
     9,20080722,  108,    0
     9,20080723,  126,    0
     9,20080724,  188,    0
     9,20080725,  197,    0
     9,20080726,  172,    0
     9,20080727,  163,    0
     9,20080728,  184,    0
     9,20080729,  178,    0
     9,20080730,  198,    0
     9,20080731,  203,    0
     9,20080801,  201,    0
     9,20080802,  158,    0
     9,20080803,  183,    0
     9,20080804,  202,    0
     9,20080805,  188,    0
     9,20080806,  180,    0
     9,20080807,  189,    0
     9,20080808,  168,    0
     9,20080809,  139,    0
     9,20080810,  137,    0
     9,20080811,  171,    0
     9,20080812,  183,    0
     9,20080813,  166,    0
     9,20080814,  134,    0
     9,20080815,  126,    0
     9,20080816,  122,    0
     9,20080817,  149,    0
     9,20080818,  153,    0
     9,20080819,  171,    0
     9,20080820,  150,    0
     9,20080821,  125,    0
     9,20080822,  165,    0
     9,20080823,  123,    0
     9,20080824,  115,    0
     9,20080825,  172,    0
     9,20080826,  144,    0
     9,20080827,  140,    0
     9,20080828,  164,    0
     9,20080829,  168,    0
     9,20080830,  197,    0
     9,20080831,  203,    0
     9,20080901,  164,    0
     9,20080902,  145,    0
     9,20080903,  179,    0
     9,20080904,  184,    0
     9,20080905,  168,    0
     9,20080906,  159,    0
     9,20080907,  149,    0
     9,20080908,  120,    0
     9,20080909,  189,    0
     9,20080910,  186,    0
     9,20080911,  152,    0
     9,20080912,  127,    0
     9,20080913,  108,    0
     9,20080914,  128,    0
     9,20080915,  112,    0
     9,20080916,   79,    0
     9,20080917,   95,    0
     9,20080918,  133,    0
     9,20080919,  168,    0
     9,20080920,  131,    0
     9,20080921,   92,    0
     9,20080922,  101,    0
     9,20080923,   94,    0
     9,20080924,   79,    0
     9,20080925,   74,    0
     9,20080926,  107,    0
     9,20080927,   97,    0
     9,20080928,   75,    0
     9,20080929,   86,    0
     9,20080930,  108,    0
     9,20081001,  124,    0
     9,20081002,  131,    0
     9,20081003,  102,    0
     9,20081004,   49,    0
     9,20081005,   33,    0
     9,20081006,   69,    0
     9,20081007,   93,    0
     9,20081008,  123,    0
     9,20081009,   96,    0
     9,20081010,   72,    0
     9,20081011,  134,    0
     9,20081012,  177,    0
     9,20081013,  165,    0
     9,20081014,  141,    0
     9,20081015,  158,    0
     9,20081016,  116,    0
     9,20081017,  116,    0
     9,20081018,   78,    0
     9,20081019,   64,    0
     9,20081020,  141,    0
     9,20081021,  171,    0
     9,20081022,   95,    0
     9,20081023,   42,    0
     9,20081024,   37,    0
     9,20081025,   58,    0
     9,20081026,   48,    0
     9,20081027,   52,    0
     9,20081028,   82,    0
     9,20081029,   47,    0
     9,20081030,   33,    0
     9,20081031,   53,    0
     9,20081101,   94,    0
     9,20081102,   79,    0
     9,20081103,   71,    0
     9,20081104,   47,    0
     9,20081105,   90,    0
     9,20081106,   98,    0
     9,20081107,   60,    0
     9,20081108,   70,    0
     9,20081109,   54,    0
     9,20081110,   87,    0
     9,20081111,  104,    0
     9,20081112,   86,    0
     9,20081113,   70,    0
     9,20081114,   58,    0
     9,20081115,   40,    0
     9,20081116,   74,    0
     9,20081117,   86,    0
     9,20081118,   87,    0
     9,20081119,   94,    0
     9,20081120,   69,    0
     9,20081121,   80,    0
     9,20081122,   84,    0
     9,20081123,   63,    0
     9,20081124,   50,    0
     9,20081125,   20,    0
     9,20081126,    7,    0
     9,20081127,   -5,    0
     9,20081128,   -9,    0
     9,20081129,   -9,    0
     9,20081130,    2,    0
     9,20081201,   46,    0
     9,20081202,   38,    0
     9,20081203,    1,    0
     9,20081204,   36,    0
     9,20081205,   88,    0
     9,20081206,   80,    0
     9,20081207,   40,    0
     9,20081208,   16,    0
     9,20081209,   65,    0
     9,20081210,   12,    0
     9,20081211,    7,    0
     9,20081212,   20,    0
     9,20081213,   46,    0
     9,20081214,   38,    0
     9,20081215,   22,    0
     9,20081216,   27,    0
     9,20081217,   17,    0
     9,20081218,   37,    0
     9,20081219,   66,    0
     9,20081220,   59,    0
     9,20081221,   76,    0
     9,20081222,   -6,    0
     9,20081223,   -9,    0
     9,20081224,  -21,    0
     9,20081225,  -18,    0
     9,20081226,    2,    0
     9,20081227,    4,    0
     9,20081228,   45,    0
     9,20081229,   51,    0
     9,20081230,   54,    0
     9,20081231,   39,    0
     9,20090101,   71,    0
     9,20090102,   66,    0
     9,20090103,   21,    0
     9,20090104,   22,    0
     9,20090105,   14,    0
     9,20090106,   -4,    0
     9,20090107,  -43,    0
     9,20090108,  -46,    0
     9,20090109,  -50,    0
     9,20090110,   -4,    0
     9,20090111,  -12,    0
     9,20090112,  -12,    0
     9,20090113,  -41,    0
     9,20090114,   46,    0
     9,20090115,  -17,    0
     9,20090116,   13,    0
     9,20090117,   18,    0
     9,20090118,   -1,    0
     9,20090119,   80,    0
     9,20090120,   25,    0
     9,20090121,   14,    0
     9,20090122,   -5,    0
     9,20090123,   68,    0
     9,20090124,   65,    0
     9,20090125,    6,    0
     9,20090126,   32,    0
     9,20090127,   54,    0
     9,20090128,   24,    0
     9,20090129,   49,    0
     9,20090130,    6,    0
     9,20090131,   70,    0
     9,20090201,   77,    0
     9,20090202,   59,    0
     9,20090203,   20,    0
     9,20090204,   13,    0
     9,20090205,   15,    0
     9,20090206,   -1,    0
     9,20090207,   35,    0
     9,20090208,    7,    0
     9,20090209,   49,    0
     9,20090210,   64,    0
     9,20090211,   26,    0
     9,20090212,   -5,    0
     9,20090213,  -19,    0
     9,20090214,   41,    0
     9,20090215,  -35,    0
     9,20090216,  -40,    0
     9,20090217,  -24,    0
     9,20090218,   60,    0
     9,20090219,   15,    0
     9,20090220,  -32,    0
     9,20090221,    0,    0
     9,20090222,   25,    0
     9,20090223,   56,    0
     9,20090224,   68,    0
     9,20090225,   -9,    0
     9,20090226,    8,    0
     9,20090227,    8,    0
     9,20090228,   30,    0
     9,20090301,   87,    0
     9,20090302,   81,    0
     9,20090303,   30,    0
     9,20090304,   14,    0
     9,20090305,   22,    0
     9,20090306,   40,    0
     9,20090307,   21,    0
     9,20090308,   68,    0
     9,20090309,   68,    0
     9,20090310,   22,    0
     9,20090311,   80,    0
     9,20090312,   17,    0
     9,20090313,   35,    0
     9,20090314,   52,    0
     9,20090315,  100,    0
     9,20090316,   37,    0
     9,20090317,   31,    0
     9,20090318,   47,    0
     9,20090319,   54,    0
     9,20090320,   47,    0
     9,20090321,   28,    0
     9,20090322,    6,    0
     9,20090323,   30,    0
     9,20090324,   60,    0
     9,20090325,   -3,    0
     9,20090326,   80,    0
     9,20090327,   65,    0
     9,20090328,   52,    0
     9,20090329,   52,    0
     9,20090330,   20,    0
     9,20090331,   57,    0
     9,20090401,   80,    0
     9,20090402,   85,    0
     9,20090403,   80,    0
     9,20090404,   51,    0
     9,20090405,   95,    0
     9,20090406,   60,    0
     9,20090407,   84,    0
     9,20090408,   71,    0
     9,20090409,   52,    0
     9,20090410,  114,    0
     9,20090411,   66,    0
     9,20090412,   58,    0
     9,20090413,   76,    0
     9,20090414,   61,    0
     9,20090415,   98,    0
     9,20090416,   51,    0
     9,20090417,   70,    0
     9,20090418,   59,    0
     9,20090419,   50,    0
     9,20090420,   78,    0
     9,20090421,  104,    0
     9,20090422,  100,    0
     9,20090423,   74,    0
     9,20090424,   80,    0
     9,20090425,   97,    0
     9,20090426,   68,    0
     9,20090427,   65,    0
     9,20090428,   78,    0
     9,20090429,   94,    0
     9,20090430,   70,    0
     9,20090501,  110,    0
     9,20090502,  101,    0
     9,20090503,  103,    0
     9,20090504,  127,    0
     9,20090505,   95,    0
     9,20090506,   89,    0
     9,20090507,  116,    0
     9,20090508,  141,    0
     9,20090509,  145,    0
     9,20090510,  154,    0
     9,20090511,  156,    0
     9,20090512,  148,    0
     9,20090513,  156,    0
     9,20090514,  126,    0
     9,20090515,   92,    0
     9,20090516,   65,    0
     9,20090517,  118,    0
     9,20090518,  131,    0
     9,20090519,  110,    0
     9,20090520,  136,    0
     9,20090521,  165,    0
     9,20090522,  162,    0
     9,20090523,  186,    0
     9,20090524,  164,    0
     9,20090525,  170,    0
     9,20090526,  136,    0
     9,20090527,   91,    0
     9,20090528,   90,    0
     9,20090529,  127,    0
     9,20090530,  138,    0
     9,20090531,  155,    0
     9,20090601,  147,    0
     9,20090602,  132,    0
     9,20090603,  139,    0
     9,20090604,  139,    0
     9,20090605,  160,    0
     9,20090606,  136,    0
     9,20090607,  135,    0
     9,20090608,  147,    0
     9,20090609,  122,    0
     9,20090610,  151,    0
     9,20090611,  172,    0
     9,20090612,  127,    0
     9,20090613,  158,    0
     9,20090614,  176,    0
     9,20090615,  199,    0
     9,20090616,  158,    0
     9,20090617,  178,    0
     9,20090618,  193,    0
     9,20090619,  184,    0
     9,20090620,  139,    0
     9,20090621,  125,    0
     9,20090622,  120,    0
     9,20090623,  113,    0
     9,20090624,  118,    0
     9,20090625,  157,    0
     9,20090626,  161,    0
     9,20090627,  165,    0
     9,20090628,  159,    0
     9,20090629,  186,    0
     9,20090630,  188,    0
     9,20090701,  199,    0
     9,20090702,  202,    0
     9,20090703,  196,    0
     9,20090704,  203,    0
     9,20090705,  197,    0
     9,20090706,  174,    0
     9,20090707,  169,    0
     9,20090708,  144,    0
     9,20090709,  154,    0
     9,20090710,  145,    0
     9,20090711,  131,    0
     9,20090712,  164,    0
     9,20090713,  203,    0
     9,20090714,  184,    0
     9,20090715,  200,    0
     9,20090716,  179,    0
     9,20090717,  137,    0
     9,20090718,  134,    0
     9,20090719,  128,    0
     9,20090720,  153,    0
     9,20090721,  174,    0
     9,20090722,  202,    0
     9,20090723,  209,    0
     9,20090724,  173,    0
     9,20090725,  156,    0
     9,20090726,  136,    0
     9,20090727,  198,    0
     9,20090728,  152,    0
     9,20090729,  162,    0
     9,20090730,  171,    0
     9,20090731,  156,    0
     9,20090801,  160,    0
     9,20090802,  164,    0
     9,20090803,  164,    0
     9,20090804,  137,    0
     9,20090805,  160,    0
     9,20090806,  206,    0
     9,20090807,  200,    0
     9,20090808,  180,    0
     9,20090809,  178,    0
     9,20090810,  163,    0
     9,20090811,  175,    0
     9,20090812,  156,    0
     9,20090813,  164,    0
     9,20090814,  190,    0
     9,20090815,  178,    0
     9,20090816,  196,    0
     9,20090817,  208,    0
     9,20090818,  216,    0
     9,20090819,  217,    0
     9,20090820,  236,    0
     9,20090821,  218,    0
     9,20090822,  176,    0
     9,20090823,  152,    0
     9,20090824,  220,    0
     9,20090825,  188,    0
     9,20090826,  170,    0
     9,20090827,  180,    0
     9,20090828,  209,    0
     9,20090829,  133,    0
     9,20090830,  103,    0
     9,20090831,  124,    0
     9,20090901,  213,    0
     9,20090902,  181,    0
     9,20090903,  193,    0
     9,20090904,  147,    0
     9,20090905,  105,    0
     9,20090906,   84,    0
     9,20090907,  154,    0
     9,20090908,  157,    0
     9,20090909,  139,    0
     9,20090910,  165,    0
     9,20090911,  149,    0
     9,20090912,  134,    0
     9,20090913,  153,    0
     9,20090914,  139,    0
     9,20090915,  127,    0
     9,20090916,  102,    0
     9,20090917,  104,    0
     9,20090918,  176,    0
     9,20090919,  137,    0
     9,20090920,  144,    0
     9,20090921,  145,    0
     9,20090922,  157,    0
     9,20090923,  124,    0
     9,20090924,  134,    0
     9,20090925,  160,    0
     9,20090926,  122,    0
     9,20090927,  126,    0
     9,20090928,  129,    0
     9,20090929,  125,    0
     9,20090930,  130,    0
     9,20091001,  158,    0
     9,20091002,  150,    0
     9,20091003,   98,    0
     9,20091004,   80,    0
     9,20091005,  134,    0
     9,20091006,  204,    0
     9,20091007,  202,    0
     9,20091008,  164,    0
     9,20091009,  157,    0
     9,20091010,  158,    0
     9,20091011,  154,    0
     9,20091012,  155,    0
     9,20091013,   68,    0
     9,20091014,   66,    0
     9,20091015,   30,    0
     9,20091016,    5,    0
     9,20091017,   60,    0
     9,20091018,   19,    0
     9,20091019,   -7,    0
     9,20091020,  117,    0
     9,20091021,  115,    0
     9,20091022,   86,    0
     9,20091023,  106,    0
     9,20091024,  138,    0
     9,20091025,  165,    0
     9,20091026,   92,    0
     9,20091027,   55,    0
     9,20091028,   74,    0
     9,20091029,   84,    0
     9,20091030,   81,    0
     9,20091031,  114,    0
     9,20091101,  100,    0
     9,20091102,   88,    0
     9,20091103,  107,    0
     9,20091104,   94,    0
     9,20091105,   78,    0
     9,20091106,   70,    0
     9,20091107,   74,    0
     9,20091108,   65,    0
     9,20091109,   66,    0
     9,20091110,   51,    0
     9,20091111,   49,    0
     9,20091112,   93,    0
     9,20091113,   77,    0
     9,20091114,  127,    0
     9,20091115,   79,    0
     9,20091116,  121,    0
     9,20091117,  138,    0
     9,20091118,  115,    0
     9,20091119,   86,    0
     9,20091120,  134,    0
     9,20091121,  135,    0
     9,20091122,  111,    0
     9,20091123,   96,    0
     9,20091124,   78,    0
     9,20091125,   40,    0
     9,20091126,   88,    0
     9,20091127,   66,    0
     9,20091128,   28,    0
     9,20091129,   78,    0
     9,20091130,   51,    0
     9,20091201,   57,    0
     9,20091202,   44,    0
     9,20091203,   84,    0
     9,20091204,   66,    0
     9,20091205,   46,    0
     9,20091206,   86,    0
     9,20091207,  104,    0
     9,20091208,   98,    0
     9,20091209,   69,    0
     9,20091210,   54,    0
     9,20091211,   37,    0
     9,20091212,  -19,    0
     9,20091213,   25,    0
     9,20091214,    2,    0
     9,20091215,    2,    0
     9,20091216,  -20,    0
     9,20091217,  -53,    0
     9,20091218,  -35,    0
     9,20091219,  -33,    0
     9,20091220,  -50,    0
     9,20091221,  -31,    0
     9,20091222,   19,    0
     9,20091223,   26,    0
     9,20091224,   33,    0
     9,20091225,   65,    0
     9,20091226,   18,    0
     9,20091227,   10,    0
     9,20091228,   41,    0
     9,20091229,   65,    0
     9,20091230,   94,    0
     9,20091231,   78,    0
     9,20100101,   59,    0
     9,20100102,    6,    0
     9,20100103,   30,    0
     9,20100104,   25,    0
     9,20100105,   12,    0
     9,20100106,  -35,    0
     9,20100107,  -19,    0
     9,20100108,  -19,    0
     9,20100109,  -44,    0
     9,20100110,  -31,    0
     9,20100111,  -54,    0
     9,20100112,  -75,    0
     9,20100113,   21,    0
     9,20100114,   67,    0
     9,20100115,   50,    0
     9,20100116,   57,    0
     9,20100117,   86,    0
     9,20100118,   -5,    0
     9,20100119,   29,    0
     9,20100120,   69,    0
     9,20100121,   61,    0
     9,20100122,   -9,    0
     9,20100123,   32,    0
     9,20100124,   57,    0
     9,20100125,   36,    0
     9,20100126,  -21,    0
     9,20100127,   -4,    0
     9,20100128,  -21,    0
     9,20100129,   46,    0
     9,20100130,   21,    0
     9,20100131,  -19,    0
     9,20100201,  -49,    0
     9,20100202,  -31,    0
     9,20100203,  -26,    0
     9,20100204,   66,    0
     9,20100205,   61,    0
     9,20100206,   56,    0
     9,20100207,   66,    0
     9,20100208,   -2,    0
     9,20100209,   22,    0
     9,20100210,    1,    0
     9,20100211,  -37,    0
     9,20100212,  -39,    0
     9,20100213,  -39,    0
     9,20100214,  -16,    0
     9,20100215,  -16,    0
     9,20100216,   10,    0
     9,20100217,   56,    0
     9,20100218,   56,    0
     9,20100219,   59,    0
     9,20100220,   36,    0
     9,20100221,   -5,    0
     9,20100222,   82,    0
     9,20100223,   54,    0
     9,20100224,   76,    0
     9,20100225,   61,    0
     9,20100226,   81,    0
     9,20100227,   56,    0
     9,20100228,   91,    0
     9,20100301,   45,    0
     9,20100302,   19,    0
     9,20100303,   77,    0
     9,20100304,   80,    0
     9,20100305,   30,    0
     9,20100306,  -19,    0
     9,20100307,  -19,    0
     9,20100308,  -22,    0
     9,20100309,  -47,    0
     9,20100310,  -30,    0
     9,20100311,  -26,    0
     9,20100312,   -4,    0
     9,20100313,    0,    0
     9,20100314,    5,    0
     9,20100315,   21,    0
     9,20100316,  -12,    0
     9,20100317,   11,    0
     9,20100318,   85,    0
     9,20100319,  101,    0
     9,20100320,  112,    0
     9,20100321,  105,    0
     9,20100322,  102,    0
     9,20100323,   56,    0
     9,20100324,  114,    0
     9,20100325,  117,    0
     9,20100326,   87,    0
     9,20100327,   62,    0
     9,20100328,   86,    0
     9,20100329,   91,    0
     9,20100330,   66,    0
     9,20100331,   76,    0
     9,20100401,   57,    0
     9,20100402,   32,    0
     9,20100403,   79,    0
     9,20100404,   71,    0
     9,20100405,   22,    0
     9,20100406,   52,    0
     9,20100407,  102,    0
     9,20100408,   76,    0
     9,20100409,   66,    0
     9,20100410,   61,    0
     9,20100411,   69,    0
     9,20100412,   57,    0
     9,20100413,   36,    0
     9,20100414,   41,    0
     9,20100415,   34,    0
     9,20100416,   52,    0
     9,20100417,   51,    0
     9,20100418,   76,    0
     9,20100419,   70,    0
     9,20100420,   96,    0
     9,20100421,   99,    0
     9,20100422,  136,    0
     9,20100423,  136,    0
     9,20100424,  129,    0
     9,20100425,   86,    0
     9,20100426,  131,    0
     9,20100427,   81,    0
     9,20100428,   90,    0
     9,20100429,  145,    0
     9,20100430,  132,    0
     9,20100501,  134,    0
     9,20100502,  104,    0
     9,20100503,   95,    0
     9,20100504,   50,    0
     9,20100505,   31,    0
     9,20100506,   61,    0
     9,20100507,   46,    0
     9,20100508,   99,    0
     9,20100509,  127,    0
     9,20100510,  111,    0
     9,20100511,  120,    0
     9,20100512,  107,    0
     9,20100513,   91,    0
     9,20100514,   64,    0
     9,20100515,   81,    0
     9,20100516,   82,    0
     9,20100517,  101,    0
     9,20100518,  101,    0
     9,20100519,  116,    0
     9,20100520,   96,    0
     9,20100521,   96,    0
     9,20100522,  134,    0
     9,20100523,  129,    0
     9,20100524,  131,    0
     9,20100525,  146,    0
     9,20100526,  154,    0
     9,20100527,  146,    0
     9,20100528,  136,    0
     9,20100529,  139,    0
     9,20100530,  174,    0
     9,20100531,  166,    0
     9,20100601,  156,    0
     9,20100602,  161,    0
     9,20100603,  116,    0
     9,20100604,  140,    0
     9,20100605,  165,    0
     9,20100606,  167,    0
     9,20100607,  151,    0
     9,20100608,  155,    0
     9,20100609,  161,    0
     9,20100610,  197,    0
     9,20100611,  152,    0
     9,20100612,  126,    0
     9,20100613,  166,    0
     9,20100614,  136,    0
     9,20100615,  126,    0
     9,20100616,  131,    0
     9,20100617,  140,    0
     9,20100618,  146,    0
     9,20100619,  151,    0
     9,20100620,   99,    0
     9,20100621,  106,    0
     9,20100622,  100,    0
     9,20100623,  109,    0
     9,20100624,  126,    0
     9,20100625,  142,    0
     9,20100626,  156,    0
     9,20100627,  180,    0
     9,20100628,  204,    0
     9,20100629,  191,    0
     9,20100630,  192,    0
     9,20100701,  191,    0
     9,20100702,  206,    0
     9,20100703,  207,    0
     9,20100704,  216,    0
     9,20100705,  186,    0
     9,20100706,  176,    0
     9,20100707,  157,    0
     9,20100708,  171,    0
     9,20100709,  239,    0
     9,20100710,  194,    0
     9,20100711,  206,    0
     9,20100712,  214,    0
     9,20100713,  206,    0
     9,20100714,  221,    0
     9,20100715,  189,    0
     9,20100716,  165,    0
     9,20100717,  187,    0
     9,20100718,  150,    0
     9,20100719,  146,    0
     9,20100720,  176,    0
     9,20100721,  187,    0
     9,20100722,  161,    0
     9,20100723,  166,    0
     9,20100724,  141,    0
     9,20100725,  161,    0
     9,20100726,  176,    0
     9,20100727,  174,    0
     9,20100728,  166,    0
     9,20100729,  191,    0
     9,20100730,  157,    0
     9,20100731,  159,    0
     9,20100801,  181,    0
     9,20100802,  176,    0
     9,20100803,  162,    0
     9,20100804,  170,    0
     9,20100805,  171,    0
     9,20100806,  142,    0
     9,20100807,  132,    0
     9,20100808,  171,    0
     9,20100809,  174,    0
     9,20100810,  159,    0
     9,20100811,  171,    0
     9,20100812,  186,    0
     9,20100813,  152,    0
     9,20100814,  156,    0
     9,20100815,  151,    0
     9,20100816,  111,    0
     9,20100817,  126,    0
     9,20100818,  162,    0
     9,20100819,  171,    0
     9,20100820,  200,    0
     9,20100821,  192,    0
     9,20100822,  184,    0
     9,20100823,  206,    0
     9,20100824,  206,    0
     9,20100825,  151,    0
     9,20100826,  187,    0
     9,20100827,  214,    0
     9,20100828,  186,    0
     9,20100829,  127,    0
     9,20100830,  132,    0
     9,20100831,   95,    0
     9,20100901,  125,    0
     9,20100902,  169,    0
     9,20100903,  172,    0
     9,20100904,  152,    0
     9,20100905,  124,    0
     9,20100906,  166,    0
     9,20100907,  177,    0
     9,20100908,  141,    0
     9,20100909,  151,    0
     9,20100910,  152,    0
     9,20100911,  116,    0
     9,20100912,  157,    0
     9,20100913,  147,    0
     9,20100914,  101,    0
     9,20100915,  121,    0
     9,20100916,  149,    0
     9,20100917,  151,    0
     9,20100918,  135,    0
     9,20100919,   86,    0
     9,20100920,   80,    0
     9,20100921,  177,    0
     9,20100922,  137,    0
     9,20100923,  146,    0
     9,20100924,  145,    0
     9,20100925,  136,    0
     9,20100926,   91,    0
     9,20100927,   66,    0
     9,20100928,  107,    0
     9,20100929,   69,    0
     9,20100930,  101,    0
     9,20101001,   95,    0
     9,20101002,  147,    0
     9,20101003,  180,    0
     9,20101004,  140,    0
     9,20101005,  110,    0
     9,20101006,  155,    0
     9,20101007,  151,    0
     9,20101008,  177,    0
     9,20101009,  176,    0
     9,20101010,  146,    0
     9,20101011,  140,    0
     9,20101012,  132,    0
     9,20101013,  127,    0
     9,20101014,  116,    0
     9,20101015,   71,    0
     9,20101016,   70,    0
     9,20101017,   80,    0
     9,20101018,   56,    0
     9,20101019,   41,    0
     9,20101020,  101,    0
     9,20101021,   26,    0
     9,20101022,   39,    0
     9,20101023,   85,    0
     9,20101024,  101,    0
     9,20101025,   71,    0
     9,20101026,   36,    0
     9,20101027,    6,    0
     9,20101028,   42,    0
     9,20101029,   64,    0
     9,20101030,  106,    0
     9,20101031,   85,    0
     9,20101101,   96,    0
     9,20101102,   96,    0
     9,20101103,  125,    0
     9,20101104,  111,    0
     9,20101105,  141,    0
     9,20101106,  130,    0
     9,20101107,   76,    0
     9,20101108,   36,    0
     9,20101109,   76,    0
     9,20101110,   81,    0
     9,20101111,   22,    0
     9,20101112,  114,    0
     9,20101113,   51,    0
     9,20101114,  109,    0
     9,20101115,   86,    0
     9,20101116,   70,    0
     9,20101117,   -4,    0
     9,20101118,   71,    0
     9,20101119,   37,    0
     9,20101120,   71,    0
     9,20101121,   47,    0
     9,20101122,   71,    0
     9,20101123,   51,    0
     9,20101124,   -7,    0
     9,20101125,   12,    0
     9,20101126,   11,    0
     9,20101127,  -29,    0
     9,20101128,  -29,    0
     9,20101129,  -25,    0
     9,20101130,   27,    0
     9,20101201,    2,    0
     9,20101202,  -34,    0
     9,20101203,  -10,    0
     9,20101204,   -9,    0
     9,20101205,   16,    0
     9,20101206,   99,    0
     9,20101207,   69,    0
     9,20101208,  115,    0
     9,20101209,   42,    0
     9,20101210,  -39,    0
     9,20101211,  -39,    0
     9,20101212,  -19,    0
     9,20101213,  -34,    0
     9,20101214,  -50,    0
     9,20101215,  -34,    0
     9,20101216,  -34,    0
     9,20101217,   16,    0
     9,20101218,  -45,    0
     9,20101219,  -22,    0
     9,20101220,    6,    0
     9,20101221,   60,    0
     9,20101222,   40,    0
     9,20101223,   55,    0
     9,20101224,    6,    0
     9,20101225,   -7,    0
     9,20101226,  -59,    0
     9,20101227,  -66,    0
     9,20101228,   21,    0
     9,20101229,   49,    0
     9,20101230,   65,    0
     9,20101231,   96,    0
     9,20110101,   31,    0
     9,20110102,   13,    0
     9,20110103,   12,    0
     9,20110104,    1,    0
     9,20110105,   20,    0
     9,20110106,   67,    0
     9,20110107,   98,    0
     9,20110108,   79,    0
     9,20110109,   61,    0
     9,20110110,  -16,    0
     9,20110111,   23,    0
     9,20110112,   68,    0
     9,20110113,  100,    0
     9,20110114,   45,    0
     9,20110115,   30,    0
     9,20110116,    3,    0
     9,20110117,   27,    0
     9,20110118,   49,    0
     9,20110119,   52,    0
     9,20110120,  -21,    0
     9,20110121,  -17,    0
     9,20110122,  -41,    0
     9,20110123,  -39,    0
     9,20110124,  -65,    0
     9,20110125,  -51,    0
     9,20110126,  -26,    0
     9,20110127,  -36,    0
     9,20110128,   29,    0
     9,20110129,   33,    0
     9,20110130,   30,    0
